LEVEL,Div Num,Div Name,Sch Num,Sch Name,Sch Type,Low Grade,High Grade,Subject,Grade,Test,2020-2021 Pass Rate,2021-2022 Pass Rate,2022-2023 Pass Rate,2020-2021 Adv Pass Rate,2021-2022 Adv Pass Rate,2022-2023 Adv Pass Rate
SCH,25,Cumberland County ,151,Cumberland High,High,9,12.0,History and Social Sciences,End of Course,World History II,,11,9,,11,0
SCH,25,Cumberland County ,151,Cumberland High,High,9,12.0,Mathematics,End of Course,Algebra I,8,35,45,0,0,0
SCH,25,Cumberland County ,151,Cumberland High,High,9,12.0,Mathematics,End of Course,Algebra II,0,56,67,0,0,0
SCH,25,Cumberland County ,151,Cumberland High,High,9,12.0,Mathematics,End of Course,Geometry,16,33,29,0,0,0
SCH,25,Cumberland County ,151,Cumberland High,High,9,12.0,Mathematics,End of Course,Mathematics,,0,0,,0,0
SCH,25,Cumberland County ,151,Cumberland High,High,9,12.0,Science,End of Course,Biology,75,62,74,10,1,2
SCH,25,Cumberland County ,151,Cumberland High,High,9,12.0,Science,End of Course,Chemistry,0,0,,0,0,
SCH,25,Cumberland County ,151,Cumberland High,High,9,12.0,Science,End of Course,Earth Science,61,56,73,0,5,2
SCH,25,Cumberland County ,151,Cumberland High,High,9,12.0,Science,End of Course,Science,,0,0,,0,0
SCH,25,Cumberland County ,152,Cumberland Middle,Combined,5,8.0,English: Reading,Gr 5,English Reading,41,40,51,5,2,2
SCH,25,Cumberland County ,152,Cumberland Middle,Combined,5,8.0,English: Reading,Gr 6,English Reading,57,57,49,9,6,5
SCH,25,Cumberland County ,152,Cumberland Middle,Combined,5,8.0,English: Reading,Gr 7,English Reading,65,55,58,6,7,7
SCH,25,Cumberland County ,152,Cumberland Middle,Combined,5,8.0,English: Reading,Gr 8,English Reading,49,64,59,8,4,1
SCH,25,Cumberland County ,152,Cumberland Middle,Combined,5,8.0,English: Writing,Gr 8,Writing,0,41,39,0,7,5
SCH,25,Cumberland County ,152,Cumberland Middle,Combined,5,8.0,History and Social Sciences,Gr 5,History,0,,,0,,
SCH,25,Cumberland County ,152,Cumberland Middle,Combined,5,8.0,History and Social Sciences,Gr 8,History,0,,,0,,
SCH,25,Cumberland County ,152,Cumberland Middle,Combined,5,8.0,History and Social Sciences,Content Specific,Civics & Econ,44,70,67,1,17,10
SCH,25,Cumberland County ,152,Cumberland Middle,Combined,5,8.0,History and Social Sciences,Content Specific,VA Studies,54,52,56,11,9,8
SCH,25,Cumberland County ,152,Cumberland Middle,Combined,5,8.0,Mathematics,Gr 5,Mathematics,20,33,40,4,0,0
SCH,25,Cumberland County ,152,Cumberland Middle,Combined,5,8.0,Mathematics,Gr 6,Mathematics,37,62,48,3,2,1
SCH,25,Cumberland County ,152,Cumberland Middle,Combined,5,8.0,Mathematics,Gr 7,Mathematics,,0,0,,0,0
SCH,25,Cumberland County ,152,Cumberland Middle,Combined,5,8.0,Mathematics,Gr 8,Mathematics,10,59,55,3,1,1
SCH,25,Cumberland County ,152,Cumberland Middle,Combined,5,8.0,Mathematics,End of Course,Algebra I,38,87,83,0,5,2
SCH,25,Cumberland County ,152,Cumberland Middle,Combined,5,8.0,Mathematics,End of Course,Algebra II,0,0,,0,0,
SCH,25,Cumberland County ,152,Cumberland Middle,Combined,5,8.0,Mathematics,End of Course,Geometry,63,0,0,0,0,0
SCH,25,Cumberland County ,152,Cumberland Middle,Combined,5,8.0,Remote English: Reading,Gr 5,English Reading,67,,,11,,
SCH,25,Cumberland County ,152,Cumberland Middle,Combined,5,8.0,Remote English: Reading,Gr 6,English Reading,80,,,0,,
SCH,25,Cumberland County ,152,Cumberland Middle,Combined,5,8.0,Remote English: Reading,Gr 7,English Reading,50,,,0,,
SCH,25,Cumberland County ,152,Cumberland Middle,Combined,5,8.0,Remote English: Reading,Gr 8,English Reading,41,,,6,,
SCH,25,Cumberland County ,152,Cumberland Middle,Combined,5,8.0,Remote Mathematics,Gr 5,Mathematics,60,,,0,,
SCH,25,Cumberland County ,152,Cumberland Middle,Combined,5,8.0,Remote Mathematics,Gr 6,Mathematics,67,,,0,,
SCH,25,Cumberland County ,152,Cumberland Middle,Combined,5,8.0,Remote Mathematics,Gr 8,Mathematics,11,,,0,,
SCH,25,Cumberland County ,152,Cumberland Middle,Combined,5,8.0,Remote Science,Gr 5,Science,75,,,13,,
SCH,25,Cumberland County ,152,Cumberland Middle,Combined,5,8.0,Remote Science,Gr 8,Science,56,,,0,,
SCH,25,Cumberland County ,152,Cumberland Middle,Combined,5,8.0,Science,Gr 5,Science,28,37,44,5,2,2
SCH,25,Cumberland County ,152,Cumberland Middle,Combined,5,8.0,Science,Gr 8,Science,49,59,58,6,4,3
SCH,108,Danville City ,490,Edwin A. Gibson Elementary,Elem,KG,5.0,English: Reading,Gr 3,English Reading,34,39,32,6,2,5
SCH,108,Danville City ,490,Edwin A. Gibson Elementary,Elem,KG,5.0,English: Reading,Gr 4,English Reading,40,49,53,13,5,6
SCH,108,Danville City ,490,Edwin A. Gibson Elementary,Elem,KG,5.0,English: Reading,Gr 5,English Reading,34,42,51,5,4,4
SCH,108,Danville City ,490,Edwin A. Gibson Elementary,Elem,KG,5.0,History and Social Sciences,Gr 5,History,0,,,0,,
SCH,108,Danville City ,490,Edwin A. Gibson Elementary,Elem,KG,5.0,History and Social Sciences,Content Specific,VA Studies,4,24,38,0,2,0
SCH,108,Danville City ,490,Edwin A. Gibson Elementary,Elem,KG,5.0,Mathematics,Gr 3,Mathematics,18,29,29,5,0,0
SCH,108,Danville City ,490,Edwin A. Gibson Elementary,Elem,KG,5.0,Mathematics,Gr 4,Mathematics,21,31,52,9,2,7
SCH,108,Danville City ,490,Edwin A. Gibson Elementary,Elem,KG,5.0,Mathematics,Gr 5,Mathematics,16,30,29,5,0,1
SCH,108,Danville City ,490,Edwin A. Gibson Elementary,Elem,KG,5.0,Remote English: Reading,Gr 3,English Reading,25,,,0,,
SCH,108,Danville City ,490,Edwin A. Gibson Elementary,Elem,KG,5.0,Remote English: Reading,Gr 4,English Reading,41,,,3,,
SCH,108,Danville City ,490,Edwin A. Gibson Elementary,Elem,KG,5.0,Remote English: Reading,Gr 5,English Reading,45,,,0,,
SCH,108,Danville City ,490,Edwin A. Gibson Elementary,Elem,KG,5.0,Remote Mathematics,Gr 3,Mathematics,15,,,0,,
SCH,108,Danville City ,490,Edwin A. Gibson Elementary,Elem,KG,5.0,Remote Mathematics,Gr 4,Mathematics,28,,,0,,
SCH,108,Danville City ,490,Edwin A. Gibson Elementary,Elem,KG,5.0,Remote Mathematics,Gr 5,Mathematics,19,,,0,,
SCH,108,Danville City ,490,Edwin A. Gibson Elementary,Elem,KG,5.0,Remote Science,Gr 5,Science,80,,,0,,
SCH,108,Danville City ,490,Edwin A. Gibson Elementary,Elem,KG,5.0,Science,Gr 5,Science,12,22,36,3,3,4
SCH,108,Danville City ,20,Forest Hills Elementary,Elem,KG,5.0,English: Reading,Gr 3,English Reading,61,68,68,11,23,16
SCH,108,Danville City ,20,Forest Hills Elementary,Elem,KG,5.0,English: Reading,Gr 4,English Reading,65,85,74,16,29,29
SCH,108,Danville City ,20,Forest Hills Elementary,Elem,KG,5.0,English: Reading,Gr 5,English Reading,58,56,89,7,13,14
SCH,108,Danville City ,20,Forest Hills Elementary,Elem,KG,5.0,History and Social Sciences,Content Specific,VA Studies,38,77,68,14,26,39
SCH,108,Danville City ,20,Forest Hills Elementary,Elem,KG,5.0,Mathematics,Gr 3,Mathematics,62,74,74,16,19,10
SCH,108,Danville City ,20,Forest Hills Elementary,Elem,KG,5.0,Mathematics,Gr 4,Mathematics,36,69,71,15,23,33
SCH,108,Danville City ,20,Forest Hills Elementary,Elem,KG,5.0,Mathematics,Gr 5,Mathematics,44,49,76,9,16,30
SCH,108,Danville City ,20,Forest Hills Elementary,Elem,KG,5.0,Science,Gr 5,Science,35,38,73,7,13,22
SCH,108,Danville City ,190,G.L.H. Johnson Elementary,Elem,KG,5.0,English: Reading,Gr 3,English Reading,28,35,58,4,6,6
SCH,108,Danville City ,190,G.L.H. Johnson Elementary,Elem,KG,5.0,English: Reading,Gr 4,English Reading,,37,40,,4,2
SCH,108,Danville City ,190,G.L.H. Johnson Elementary,Elem,KG,5.0,English: Reading,Gr 5,English Reading,,46,45,,1,1
SCH,108,Danville City ,190,G.L.H. Johnson Elementary,Elem,KG,5.0,History and Social Sciences,Content Specific,VA Studies,,29,16,,0,0
SCH,108,Danville City ,190,G.L.H. Johnson Elementary,Elem,KG,5.0,Mathematics,Gr 3,Mathematics,34,23,58,0,1,5
SCH,108,Danville City ,190,G.L.H. Johnson Elementary,Elem,KG,5.0,Mathematics,Gr 4,Mathematics,,24,18,,0,1
SCH,108,Danville City ,190,G.L.H. Johnson Elementary,Elem,KG,5.0,Mathematics,Gr 5,Mathematics,,31,26,,1,0
SCH,108,Danville City ,190,G.L.H. Johnson Elementary,Elem,KG,5.0,Remote English: Reading,Gr 3,English Reading,71,,,36,,
SCH,108,Danville City ,190,G.L.H. Johnson Elementary,Elem,KG,5.0,Remote Mathematics,Gr 3,Mathematics,70,,,10,,
SCH,108,Danville City ,190,G.L.H. Johnson Elementary,Elem,KG,5.0,Science,Gr 5,Science,,17,41,,1,1
SCH,108,Danville City ,1374,Galileo Magnet High,High,9,12.0,English: Reading,End of Course,English Reading,95,93,89,38,31,39
SCH,108,Danville City ,1374,Galileo Magnet High,High,9,12.0,English: Writing,End of Course,Writing,95,79,95,41,30,35
SCH,108,Danville City ,1374,Galileo Magnet High,High,9,12.0,History and Social Sciences,End of Course,VA & US History,67,33,25,0,11,0
SCH,108,Danville City ,1374,Galileo Magnet High,High,9,12.0,History and Social Sciences,End of Course,World History I,73,72,89,12,4,4
SCH,108,Danville City ,1374,Galileo Magnet High,High,9,12.0,History and Social Sciences,End of Course,World History II,0,63,53,0,0,7
SCH,108,Danville City ,1374,Galileo Magnet High,High,9,12.0,Mathematics,End of Course,Algebra I,96,89,95,4,5,5
SCH,108,Danville City ,1374,Galileo Magnet High,High,9,12.0,Mathematics,End of Course,Algebra II,81,89,84,9,16,17
SCH,108,Danville City ,1374,Galileo Magnet High,High,9,12.0,Mathematics,End of Course,Geometry,,33,57,,0,14
SCH,108,Danville City ,1374,Galileo Magnet High,High,9,12.0,Science,End of Course,Biology,77,77,84,10,17,10
SCH,108,Danville City ,1374,Galileo Magnet High,High,9,12.0,Science,End of Course,Chemistry,60,0,25,0,0,0
SCH,108,Danville City ,1374,Galileo Magnet High,High,9,12.0,Science,End of Course,Earth Science,0,0,0,0,0,0
SCH,108,Danville City ,210,George Washington High,High,9,12.0,English: Reading,End of Course,English Reading,54,66,60,3,7,8
SCH,108,Danville City ,210,George Washington High,High,9,12.0,English: Writing,End of Course,Writing,55,43,40,4,4,4
SCH,108,Danville City ,210,George Washington High,High,9,12.0,History and Social Sciences,End of Course,VA & US History,10,16,14,0,1,0
SCH,108,Danville City ,210,George Washington High,High,9,12.0,History and Social Sciences,End of Course,World History I,22,26,13,0,2,0
SCH,108,Danville City ,210,George Washington High,High,9,12.0,History and Social Sciences,End of Course,World History II,29,12,3,0,0,0
SCH,108,Danville City ,210,George Washington High,High,9,12.0,Mathematics,End of Course,Algebra I,39,48,39,0,0,0
SCH,108,Danville City ,210,George Washington High,High,9,12.0,Mathematics,End of Course,Algebra II,53,68,32,7,0,1
SCH,108,Danville City ,210,George Washington High,High,9,12.0,Mathematics,End of Course,Geometry,61,18,14,0,0,0
SCH,108,Danville City ,210,George Washington High,High,9,12.0,Mathematics,End of Course,Mathematics,,63,100,,13,44
SCH,108,Danville City ,210,George Washington High,High,9,12.0,Science,End of Course,Biology,33,39,33,2,3,1
SCH,108,Danville City ,210,George Washington High,High,9,12.0,Science,End of Course,Chemistry,0,11,6,0,0,0
SCH,108,Danville City ,210,George Washington High,High,9,12.0,Science,End of Course,Earth Science,21,51,23,0,6,0
SCH,108,Danville City ,210,George Washington High,High,9,12.0,Science,End of Course,Science,,100,100,,100,83
SCH,108,Danville City ,260,O. Trent Bonner Middle,Middle,6,8.0,English: Reading,Gr 6,English Reading,52,35,53,12,3,6
SCH,108,Danville City ,260,O. Trent Bonner Middle,Middle,6,8.0,English: Reading,Gr 7,English Reading,55,45,46,9,4,4
SCH,108,Danville City ,260,O. Trent Bonner Middle,Middle,6,8.0,English: Reading,Gr 8,English Reading,54,52,44,9,5,5
SCH,108,Danville City ,260,O. Trent Bonner Middle,Middle,6,8.0,English: Writing,Gr 8,Writing,28,31,31,3,7,5
SCH,108,Danville City ,260,O. Trent Bonner Middle,Middle,6,8.0,History and Social Sciences,Gr 8,History,0,,,0,,
SCH,108,Danville City ,260,O. Trent Bonner Middle,Middle,6,8.0,History and Social Sciences,Content Specific,Civics & Econ,45,33,37,13,6,8
SCH,108,Danville City ,260,O. Trent Bonner Middle,Middle,6,8.0,History and Social Sciences,End of Course,Geography,,,68,,,2
SCH,108,Danville City ,260,O. Trent Bonner Middle,Middle,6,8.0,Mathematics,Gr 6,Mathematics,29,22,17,5,2,0
SCH,108,Danville City ,260,O. Trent Bonner Middle,Middle,6,8.0,Mathematics,Gr 7,Mathematics,14,21,18,0,0,0
SCH,108,Danville City ,260,O. Trent Bonner Middle,Middle,6,8.0,Mathematics,Gr 8,Mathematics,5,10,39,0,0,1
SCH,108,Danville City ,260,O. Trent Bonner Middle,Middle,6,8.0,Mathematics,End of Course,Algebra I,72,83,90,0,16,15
SCH,108,Danville City ,260,O. Trent Bonner Middle,Middle,6,8.0,Mathematics,End of Course,Algebra II,,,100,,,19
SCH,108,Danville City ,260,O. Trent Bonner Middle,Middle,6,8.0,Mathematics,End of Course,Geometry,91,100,,5,23,
SCH,108,Danville City ,260,O. Trent Bonner Middle,Middle,6,8.0,Remote English: Reading,Gr 6,English Reading,46,,,3,,
SCH,108,Danville City ,260,O. Trent Bonner Middle,Middle,6,8.0,Remote English: Reading,Gr 7,English Reading,37,,,3,,
SCH,108,Danville City ,260,O. Trent Bonner Middle,Middle,6,8.0,Remote English: Reading,Gr 8,English Reading,33,,,3,,
SCH,108,Danville City ,260,O. Trent Bonner Middle,Middle,6,8.0,Remote Mathematics,Gr 6,Mathematics,23,,,2,,
SCH,108,Danville City ,260,O. Trent Bonner Middle,Middle,6,8.0,Remote Mathematics,Gr 7,Mathematics,18,,,1,,
SCH,108,Danville City ,260,O. Trent Bonner Middle,Middle,6,8.0,Remote Mathematics,Gr 8,Mathematics,9,,,0,,
SCH,108,Danville City ,260,O. Trent Bonner Middle,Middle,6,8.0,Remote Science,Gr 8,Science,38,,,3,,
SCH,108,Danville City ,260,O. Trent Bonner Middle,Middle,6,8.0,Science,Gr 8,Science,47,31,39,5,2,3
SCH,108,Danville City ,250,Park Avenue Elementary,Elem,KG,5.0,English: Reading,Gr 3,English Reading,33,38,43,4,3,4
SCH,108,Danville City ,250,Park Avenue Elementary,Elem,KG,5.0,English: Reading,Gr 4,English Reading,27,38,57,0,3,4
SCH,108,Danville City ,250,Park Avenue Elementary,Elem,KG,5.0,English: Reading,Gr 5,English Reading,30,52,42,4,0,5
SCH,108,Danville City ,250,Park Avenue Elementary,Elem,KG,5.0,History and Social Sciences,Gr 5,History,0,,,0,,
SCH,108,Danville City ,250,Park Avenue Elementary,Elem,KG,5.0,History and Social Sciences,Content Specific,VA Studies,14,16,31,0,0,4
SCH,108,Danville City ,250,Park Avenue Elementary,Elem,KG,5.0,Mathematics,Gr 3,Mathematics,15,32,43,2,3,6
SCH,108,Danville City ,250,Park Avenue Elementary,Elem,KG,5.0,Mathematics,Gr 4,Mathematics,6,28,48,2,2,6
SCH,108,Danville City ,250,Park Avenue Elementary,Elem,KG,5.0,Mathematics,Gr 5,Mathematics,15,27,29,3,0,0
SCH,108,Danville City ,250,Park Avenue Elementary,Elem,KG,5.0,Remote English: Reading,Gr 3,English Reading,0,,,0,,
SCH,108,Danville City ,250,Park Avenue Elementary,Elem,KG,5.0,Remote English: Reading,Gr 4,English Reading,0,,,0,,
SCH,108,Danville City ,250,Park Avenue Elementary,Elem,KG,5.0,Remote English: Reading,Gr 5,English Reading,0,,,0,,
SCH,108,Danville City ,250,Park Avenue Elementary,Elem,KG,5.0,Remote Mathematics,Gr 3,Mathematics,0,,,0,,
SCH,108,Danville City ,250,Park Avenue Elementary,Elem,KG,5.0,Remote Mathematics,Gr 4,Mathematics,0,,,0,,
SCH,108,Danville City ,250,Park Avenue Elementary,Elem,KG,5.0,Remote Mathematics,Gr 5,Mathematics,0,,,0,,
SCH,108,Danville City ,250,Park Avenue Elementary,Elem,KG,5.0,Science,Gr 5,Science,14,39,37,0,0,6
SCH,108,Danville City ,139,R.I.S.E Academy at the John M. Langston Campus,Combined,6,12.0,English: Reading,Gr 6,English Reading,,,27,,,0
SCH,108,Danville City ,139,R.I.S.E Academy at the John M. Langston Campus,Combined,6,12.0,English: Reading,Gr 7,English Reading,,,32,,,0
SCH,108,Danville City ,139,R.I.S.E Academy at the John M. Langston Campus,Combined,6,12.0,English: Reading,Gr 8,English Reading,,,22,,,0
SCH,108,Danville City ,139,R.I.S.E Academy at the John M. Langston Campus,Combined,6,12.0,English: Reading,End of Course,English Reading,,,24,,,0
SCH,108,Danville City ,139,R.I.S.E Academy at the John M. Langston Campus,Combined,6,12.0,English: Writing,Gr 8,Writing,,,0,,,0
SCH,108,Danville City ,139,R.I.S.E Academy at the John M. Langston Campus,Combined,6,12.0,English: Writing,End of Course,Writing,,,13,,,0
SCH,108,Danville City ,139,R.I.S.E Academy at the John M. Langston Campus,Combined,6,12.0,History and Social Sciences,Content Specific,Civics & Econ,,,15,,,0
SCH,108,Danville City ,139,R.I.S.E Academy at the John M. Langston Campus,Combined,6,12.0,History and Social Sciences,End of Course,VA & US History,,,0,,,0
SCH,108,Danville City ,139,R.I.S.E Academy at the John M. Langston Campus,Combined,6,12.0,History and Social Sciences,End of Course,World History I,,,5,,,0
SCH,108,Danville City ,139,R.I.S.E Academy at the John M. Langston Campus,Combined,6,12.0,Mathematics,Gr 6,Mathematics,,,9,,,0
SCH,108,Danville City ,139,R.I.S.E Academy at the John M. Langston Campus,Combined,6,12.0,Mathematics,Gr 7,Mathematics,,,0,,,0
SCH,108,Danville City ,139,R.I.S.E Academy at the John M. Langston Campus,Combined,6,12.0,Mathematics,Gr 8,Mathematics,,,5,,,0
SCH,108,Danville City ,139,R.I.S.E Academy at the John M. Langston Campus,Combined,6,12.0,Mathematics,End of Course,Algebra I,,,41,,,0
SCH,108,Danville City ,139,R.I.S.E Academy at the John M. Langston Campus,Combined,6,12.0,Mathematics,End of Course,Algebra II,,,0,,,0
SCH,108,Danville City ,139,R.I.S.E Academy at the John M. Langston Campus,Combined,6,12.0,Science,Gr 8,Science,,,5,,,0
SCH,108,Danville City ,139,R.I.S.E Academy at the John M. Langston Campus,Combined,6,12.0,Science,End of Course,Biology,,,0,,,0
SCH,108,Danville City ,139,R.I.S.E Academy at the John M. Langston Campus,Combined,6,12.0,Science,End of Course,Chemistry,,,0,,,0
SCH,108,Danville City ,139,R.I.S.E Academy at the John M. Langston Campus,Combined,6,12.0,Science,End of Course,Earth Science,,,0,,,0
SCH,108,Danville City ,40,Schoolfield Elementary,x,,,English: Reading,Gr 3,English Reading,46,38,36,7,5,4
SCH,108,Danville City ,40,Schoolfield Elementary,x,,,English: Reading,Gr 4,English Reading,39,51,40,0,8,6
SCH,108,Danville City ,40,Schoolfield Elementary,x,,,English: Reading,Gr 5,English Reading,35,60,60,6,5,9
SCH,108,Danville City ,40,Schoolfield Elementary,x,,,History and Social Sciences,Content Specific,VA Studies,10,34,22,0,4,3
SCH,108,Danville City ,40,Schoolfield Elementary,x,,,Mathematics,Gr 3,Mathematics,21,27,34,3,1,0
SCH,108,Danville City ,40,Schoolfield Elementary,x,,,Mathematics,Gr 4,Mathematics,25,40,25,0,1,1
SCH,108,Danville City ,40,Schoolfield Elementary,x,,,Mathematics,Gr 5,Mathematics,20,52,56,4,9,10
SCH,108,Danville City ,40,Schoolfield Elementary,x,,,Remote English: Reading,Gr 3,English Reading,0,,,0,,
SCH,108,Danville City ,40,Schoolfield Elementary,x,,,Remote English: Reading,Gr 4,English Reading,45,,,0,,
SCH,108,Danville City ,40,Schoolfield Elementary,x,,,Remote English: Reading,Gr 5,English Reading,0,,,0,,
SCH,108,Danville City ,40,Schoolfield Elementary,x,,,Remote Mathematics,Gr 3,Mathematics,0,,,0,,
SCH,108,Danville City ,40,Schoolfield Elementary,x,,,Remote Mathematics,Gr 4,Mathematics,55,,,0,,
SCH,108,Danville City ,40,Schoolfield Elementary,x,,,Remote Mathematics,Gr 5,Mathematics,0,,,0,,
SCH,108,Danville City ,40,Schoolfield Elementary,x,,,Remote Science,Gr 5,Science,0,,,0,,
SCH,108,Danville City ,40,Schoolfield Elementary,x,,,Science,Gr 5,Science,26,42,55,3,8,13
SCH,108,Danville City ,1372,Westwood Middle,Middle,6,8.0,English: Reading,Gr 6,English Reading,36,45,43,6,2,4
SCH,108,Danville City ,1372,Westwood Middle,Middle,6,8.0,English: Reading,Gr 7,English Reading,35,50,48,6,7,3
SCH,108,Danville City ,1372,Westwood Middle,Middle,6,8.0,English: Reading,Gr 8,English Reading,47,41,52,6,2,7
SCH,108,Danville City ,1372,Westwood Middle,Middle,6,8.0,English: Writing,Gr 8,Writing,16,12,32,0,1,3
SCH,108,Danville City ,1372,Westwood Middle,Middle,6,8.0,History and Social Sciences,Gr 8,History,100,,,50,,
SCH,108,Danville City ,1372,Westwood Middle,Middle,6,8.0,History and Social Sciences,Content Specific,Civics & Econ,20,38,45,1,2,1
SCH,108,Danville City ,1372,Westwood Middle,Middle,6,8.0,History and Social Sciences,End of Course,Geography,,,61,,,0
SCH,108,Danville City ,1372,Westwood Middle,Middle,6,8.0,Mathematics,Gr 6,Mathematics,19,25,24,6,0,1
SCH,108,Danville City ,1372,Westwood Middle,Middle,6,8.0,Mathematics,Gr 7,Mathematics,11,17,28,5,2,1
SCH,108,Danville City ,1372,Westwood Middle,Middle,6,8.0,Mathematics,Gr 8,Mathematics,22,41,48,8,0,2
SCH,108,Danville City ,1372,Westwood Middle,Middle,6,8.0,Mathematics,End of Course,Algebra I,60,72,0,0,3,0
SCH,108,Danville City ,1372,Westwood Middle,Middle,6,8.0,Mathematics,End of Course,Algebra II,,,92,,,0
SCH,108,Danville City ,1372,Westwood Middle,Middle,6,8.0,Remote English: Reading,Gr 6,English Reading,37,,,3,,
SCH,108,Danville City ,1372,Westwood Middle,Middle,6,8.0,Remote English: Reading,Gr 7,English Reading,25,,,0,,
SCH,108,Danville City ,1372,Westwood Middle,Middle,6,8.0,Remote English: Reading,Gr 8,English Reading,48,,,4,,
SCH,108,Danville City ,1372,Westwood Middle,Middle,6,8.0,Remote Mathematics,Gr 6,Mathematics,41,,,0,,
SCH,108,Danville City ,1372,Westwood Middle,Middle,6,8.0,Remote Mathematics,Gr 7,Mathematics,17,,,0,,
SCH,108,Danville City ,1372,Westwood Middle,Middle,6,8.0,Remote Mathematics,Gr 8,Mathematics,27,,,0,,
SCH,108,Danville City ,1372,Westwood Middle,Middle,6,8.0,Remote Science,Gr 8,Science,45,,,0,,
SCH,108,Danville City ,1372,Westwood Middle,Middle,6,8.0,Science,Gr 8,Science,34,28,41,5,1,4
SCH,108,Danville City ,220,Woodberry Hills Elementary,Elem,KG,5.0,English: Reading,Gr 3,English Reading,37,29,32,3,0,2
SCH,108,Danville City ,220,Woodberry Hills Elementary,Elem,KG,5.0,English: Reading,Gr 4,English Reading,,38,37,,4,1
SCH,108,Danville City ,220,Woodberry Hills Elementary,Elem,KG,5.0,English: Reading,Gr 5,English Reading,,46,46,,2,0
SCH,108,Danville City ,220,Woodberry Hills Elementary,Elem,KG,5.0,History and Social Sciences,Content Specific,VA Studies,,17,10,,2,0
SCH,108,Danville City ,220,Woodberry Hills Elementary,Elem,KG,5.0,Mathematics,Gr 3,Mathematics,12,31,43,2,0,0
SCH,108,Danville City ,220,Woodberry Hills Elementary,Elem,KG,5.0,Mathematics,Gr 4,Mathematics,,28,15,,0,0
SCH,108,Danville City ,220,Woodberry Hills Elementary,Elem,KG,5.0,Mathematics,Gr 5,Mathematics,,42,47,,3,4
SCH,108,Danville City ,220,Woodberry Hills Elementary,Elem,KG,5.0,Science,Gr 5,Science,,31,39,,0,0
SCH,108,Danville City ,1379,Woodrow Wilson Intermediate,Elem,4,5.0,English: Reading,Gr 4,English Reading,25,,,1,,
SCH,108,Danville City ,1379,Woodrow Wilson Intermediate,Elem,4,5.0,English: Reading,Gr 5,English Reading,20,,,2,,
SCH,108,Danville City ,1379,Woodrow Wilson Intermediate,Elem,4,5.0,History and Social Sciences,Content Specific,VA Studies,5,,,1,,
SCH,108,Danville City ,1379,Woodrow Wilson Intermediate,Elem,4,5.0,Mathematics,Gr 4,Mathematics,15,,,1,,
SCH,108,Danville City ,1379,Woodrow Wilson Intermediate,Elem,4,5.0,Mathematics,Gr 5,Mathematics,19,,,2,,
SCH,108,Danville City ,1379,Woodrow Wilson Intermediate,Elem,4,5.0,Remote English: Reading,Gr 4,English Reading,80,,,20,,
SCH,108,Danville City ,1379,Woodrow Wilson Intermediate,Elem,4,5.0,Remote English: Reading,Gr 5,English Reading,0,,,0,,
SCH,108,Danville City ,1379,Woodrow Wilson Intermediate,Elem,4,5.0,Remote Mathematics,Gr 4,Mathematics,80,,,20,,
SCH,108,Danville City ,1379,Woodrow Wilson Intermediate,Elem,4,5.0,Remote Mathematics,Gr 5,Mathematics,0,,,0,,
SCH,108,Danville City ,1379,Woodrow Wilson Intermediate,Elem,4,5.0,Remote Science,Gr 5,Science,0,,,0,,
SCH,108,Danville City ,1379,Woodrow Wilson Intermediate,Elem,4,5.0,Science,Gr 5,Science,15,,,2,,
SCH,26,Dickenson County ,20,Clintwood Elementary,Elem,1,5.0,English: Reading,Gr 3,English Reading,49,49,78,4,1,13
SCH,26,Dickenson County ,20,Clintwood Elementary,Elem,1,5.0,English: Reading,Gr 4,English Reading,66,63,58,11,4,7
SCH,26,Dickenson County ,20,Clintwood Elementary,Elem,1,5.0,English: Reading,Gr 5,English Reading,77,78,66,8,7,4
SCH,26,Dickenson County ,20,Clintwood Elementary,Elem,1,5.0,History and Social Sciences,Content Specific,VA Studies,66,61,60,32,32,9
SCH,26,Dickenson County ,20,Clintwood Elementary,Elem,1,5.0,Mathematics,Gr 3,Mathematics,60,41,93,4,0,15
SCH,26,Dickenson County ,20,Clintwood Elementary,Elem,1,5.0,Mathematics,Gr 4,Mathematics,63,46,42,9,6,0
SCH,26,Dickenson County ,20,Clintwood Elementary,Elem,1,5.0,Mathematics,Gr 5,Mathematics,77,87,51,17,16,3
SCH,26,Dickenson County ,20,Clintwood Elementary,Elem,1,5.0,Science,Gr 5,Science,81,74,59,23,23,3
SCH,26,Dickenson County ,530,Ervinton Elementary,Elem,PK,5.0,English: Reading,Gr 3,English Reading,33,67,68,0,0,0
SCH,26,Dickenson County ,530,Ervinton Elementary,Elem,PK,5.0,English: Reading,Gr 4,English Reading,68,72,40,0,6,10
SCH,26,Dickenson County ,530,Ervinton Elementary,Elem,PK,5.0,English: Reading,Gr 5,English Reading,71,81,63,10,0,0
SCH,26,Dickenson County ,530,Ervinton Elementary,Elem,PK,5.0,History and Social Sciences,Content Specific,VA Studies,47,72,40,0,11,10
SCH,26,Dickenson County ,530,Ervinton Elementary,Elem,PK,5.0,Mathematics,Gr 3,Mathematics,20,47,68,0,0,0
SCH,26,Dickenson County ,530,Ervinton Elementary,Elem,PK,5.0,Mathematics,Gr 4,Mathematics,26,33,40,0,0,10
SCH,26,Dickenson County ,530,Ervinton Elementary,Elem,PK,5.0,Mathematics,Gr 5,Mathematics,48,31,25,0,0,0
